image_path centroid_x centroid_y angle
MIA_L0208/frame01949.bmp 46.3194 77.3557 -55.0473
MIA_L0208/frame01950.bmp 46.4647 75.4824 -45.8203
MIA_L0208/frame01951.bmp 46.8980 76.8330 -52.3053
MIA_L0208/frame01952.bmp 46.0000 76.6486 -47.9224
MIA_L0208/frame01953.bmp 95.5000 124.0000 -0.0000
MIA_L0208/frame01955.bmp 95.5000 124.0000 -0.0000
MIA_L0208/frame01956.bmp 58.1866 63.5030 -55.1307
MIA_L0208/frame01957.bmp 57.2225 65.6230 -54.4796
MIA_L0208/frame01958.bmp 57.5635 64.4939 -55.3752
MIA_L0208/frame01959.bmp 58.2729 63.8247 -52.7944
MIA_L0208/frame01960.bmp 57.4017 64.9338 -55.6123
MIA_L0208/frame01961.bmp 58.4205 63.8720 -48.8374
MIA_L0208/frame01962.bmp 95.5000 124.0000 -0.0000
MIA_L0208/frame01963.bmp 95.5000 124.0000 -0.0000
MIA_L0208/frame01965.bmp 46.1602 77.0176 -50.3400
MIA_L0208/frame01966.bmp 45.1415 78.6597 -52.2758
MIA_L0208/frame01967.bmp 47.1956 76.2419 -54.7697
MIA_L0208/frame01968.bmp 47.8241 75.1590 -49.0503
MIA_L0208/frame01969.bmp 46.1006 76.8492 -51.9605
MIA_L0208/frame01973.bmp 57.7490 63.9751 -56.7798
MIA_L0208/frame01974.bmp 63.5541 57.5570 -49.7993
MIA_L0208/frame01975.bmp 57.2982 65.2215 -51.0081
MIA_L0208/frame01976.bmp 58.6463 62.9228 -51.9964
MIA_L0208/frame01977.bmp 56.5000 66.2692 -54.4619
MIA_L0208/frame01981.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01982.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01983.bmp 46.1742 77.5610 -51.9293
MIA_L0208/frame01984.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01985.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01987.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01988.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01989.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01990.bmp 57.8849 63.8401 -54.2924
MIA_L0208/frame01991.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01992.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01994.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01995.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01996.bmp 44.5301 79.3457 -49.0167
MIA_L0208/frame01997.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame01998.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02000.bmp 63.5000 124.0000 -0.0000
MIA_L0208/frame02001.bmp 54.7264 67.6417 -76.8454
MIA_L0208/frame02002.bmp 58.6056 64.0845 -52.6690
MIA_L0208/frame02003.bmp 59.1748 63.2707 -50.1603
MIA_L0208/frame02004.bmp 63.5000 124.0000 -0.0000
MIA_L0208/frame02005.bmp 63.5000 124.0000 -0.0000
MIA_L0208/frame02007.bmp 44.9902 77.3431 -56.0563
MIA_L0208/frame02008.bmp 44.8980 78.5751 -50.0070
MIA_L0208/frame02012.bmp 57.9715 65.5193 -50.8456
MIA_L0208/frame02023.bmp 57.4821 67.5704 -8.1088
MIA_L0208/frame02026.bmp 51.7681 69.0120 45.8808
MIA_L0208/frame02027.bmp 45.2113 69.2113 0.3086
MIA_L0208/frame02031.bmp 59.9918 68.0552 -4.2122
MIA_L0208/frame02032.bmp 60.8768 68.1109 -4.4135
MIA_L0208/frame02033.bmp 60.6821 67.6493 -9.3545
MIA_L0208/frame02036.bmp 44.7494 66.9418 26.8123
MIA_L0208/frame02037.bmp 43.8657 69.6915 -4.1301
MIA_L0208/frame02038.bmp 45.2456 69.4483 -0.5772
MIA_L0208/frame02039.bmp 46.1372 68.8191 5.9403
MIA_L0208/frame02043.bmp 62.5560 67.8216 -4.1506
MIA_L0208/frame02044.bmp 60.5072 68.6062 0.7836
MIA_L0208/frame02045.bmp 62.4075 67.4521 -6.4181
MIA_L0208/frame02046.bmp 60.7510 67.8078 -6.4382
MIA_L0208/frame02049.bmp 31.0000 59.0000 45.0000
MIA_L0208/frame02050.bmp 45.4979 69.6312 3.4290
MIA_L0208/frame02051.bmp 47.0855 69.8083 -0.6140
MIA_L0208/frame02052.bmp 45.4824 70.4032 -4.6616
MIA_L0208/frame02053.bmp 45.8097 69.3765 2.7896
MIA_L0208/frame02056.bmp 51.7937 68.4048 -4.0469
MIA_L0208/frame02057.bmp 64.4459 67.3361 -7.7003
MIA_L0208/frame02058.bmp 61.0838 68.1597 -3.6231
MIA_L0208/frame02059.bmp 61.0156 67.4639 -6.8828
MIA_L0208/frame02060.bmp 58.8468 68.7365 2.0853
MIA_L0208/frame02064.bmp 44.3021 68.9936 2.1391
MIA_L0208/frame02065.bmp 46.9687 69.7590 -0.2768
MIA_L0208/frame02066.bmp 45.9595 69.9291 -3.4182
MIA_L0208/frame02067.bmp 45.4298 69.5933 1.9232
MIA_L0208/frame02068.bmp 45.3498 69.5802 4.6254
MIA_L0208/frame02072.bmp 59.7979 68.5917 -0.3152
MIA_L0208/frame02073.bmp 61.9789 67.5873 -3.8910
MIA_L0208/frame02074.bmp 61.9561 68.9305 0.0549
MIA_L0208/frame02075.bmp 59.1107 68.1146 -0.2952
MIA_L0208/frame02076.bmp 63.1925 67.7732 -5.0537
MIA_L0208/frame02080.bmp 45.1787 69.1131 4.6881
MIA_L0208/frame02081.bmp 44.0370 70.0370 -1.9820
MIA_L0208/frame02082.bmp 43.7898 69.8731 -0.7415
MIA_L0208/frame02083.bmp 42.9963 69.6852 0.8469
MIA_L0208/frame02084.bmp 45.5060 69.6120 0.6985
MIA_L0208/frame02085.bmp 45.8599 69.7023 -0.5245
MIA_L0208/frame02088.bmp 54.8832 66.3473 86.5008
MIA_L0208/frame02089.bmp 62.5935 66.9038 -6.9635
MIA_L0208/frame02090.bmp 61.9612 67.4991 -5.3878
MIA_L0208/frame02091.bmp 58.8645 67.9138 -3.9463
MIA_L0208/frame02092.bmp 60.6274 67.6062 -2.8793
MIA_L0208/frame02093.bmp 60.3775 68.0436 -14.1090
MIA_L0208/frame02094.bmp 60.7935 67.8451 -3.5087
MIA_L0208/frame02097.bmp 36.5455 52.1818 41.0283
MIA_L0208/frame02098.bmp 44.9688 69.4076 4.0685
MIA_L0208/frame02099.bmp 44.6640 69.8563 -1.0320
MIA_L0208/frame02100.bmp 43.1705 69.6109 0.4376
MIA_L0208/frame02101.bmp 45.3163 69.3347 0.6949
MIA_L0208/frame02102.bmp 45.4762 70.1511 1.2578
MIA_L0208/frame02103.bmp 45.4980 69.3359 3.3802
MIA_L0208/frame02107.bmp 60.2954 68.0938 -4.7434
MIA_L0208/frame02108.bmp 62.2429 67.9040 -4.8993
MIA_L0208/frame02109.bmp 62.7591 67.8777 -2.5371
MIA_L0208/frame02110.bmp 59.0838 67.9305 -7.4196
MIA_L0208/frame02111.bmp 59.7031 67.6878 -2.7099
MIA_L0208/frame02112.bmp 58.8655 67.4458 2.5713
MIA_L0208/frame02113.bmp 59.4726 68.0061 0.9316
MIA_L0208/frame02116.bmp 48.9968 70.1650 31.2505
MIA_L0208/frame02117.bmp 42.1014 70.2028 -6.9364
MIA_L0208/frame02118.bmp 45.0219 69.4641 1.4941
MIA_L0208/frame02119.bmp 43.5373 69.8852 -4.8119
MIA_L0208/frame02120.bmp 44.2739 69.9724 -1.2077
MIA_L0208/frame02121.bmp 45.8482 69.7007 2.7495
MIA_L0208/frame02122.bmp 44.8222 69.6796 0.6436
MIA_L0208/frame02123.bmp 46.8171 69.9825 -3.2889
MIA_L0208/frame02126.bmp 23.6364 59.9091 15.0707
MIA_L0208/frame02127.bmp 60.4838 68.4019 5.3576
MIA_L0208/frame02128.bmp 61.6746 68.2381 1.8362
MIA_L0208/frame02129.bmp 59.4086 67.9957 2.9661
MIA_L0208/frame02130.bmp 63.5539 67.2882 -3.7465
MIA_L0208/frame02131.bmp 59.3975 68.1449 0.6133
MIA_L0208/frame02132.bmp 58.9488 68.2383 0.1007
MIA_L0208/frame02133.bmp 60.2866 67.7708 -2.7052
MIA_L0208/frame02136.bmp 47.9813 68.8187 19.6979
MIA_L0208/frame02137.bmp 44.2380 69.7460 1.0765
MIA_L0208/frame02138.bmp 46.3583 70.1134 2.9269
MIA_L0208/frame02139.bmp 43.6542 69.5373 -1.2240
MIA_L0208/frame02140.bmp 45.3852 70.1537 0.2110
MIA_L0208/frame02141.bmp 46.1914 69.5828 9.6716
MIA_L0208/frame02142.bmp 45.9961 69.3509 -3.0406
MIA_L0208/frame02143.bmp 44.1785 69.5137 2.0682
MIA_L0208/frame02147.bmp 59.8287 68.1991 -2.7526
MIA_L0208/frame02148.bmp 62.7626 67.0329 -9.5203
MIA_L0208/frame02149.bmp 62.3015 67.5247 -3.6744
MIA_L0208/frame02150.bmp 64.7221 67.6420 -5.1438
MIA_L0208/frame02151.bmp 61.2171 67.6202 -4.3142
MIA_L0208/frame02152.bmp 61.7882 67.7738 -3.4548
MIA_L0208/frame02153.bmp 60.0711 68.2469 2.2222
MIA_L0208/frame02154.bmp 60.0342 67.6293 -4.6618
MIA_L0208/frame02157.bmp 45.7233 69.1699 7.7711
MIA_L0208/frame02158.bmp 45.9610 70.4286 -11.5665
MIA_L0208/frame02159.bmp 44.4146 69.9126 -3.7673
MIA_L0208/frame02160.bmp 44.5455 69.1942 -1.0464
MIA_L0208/frame02161.bmp 43.0551 69.7969 -1.8608
MIA_L0208/frame02162.bmp 43.1829 70.3108 -7.6433
MIA_L0208/frame02163.bmp 45.4902 69.5256 3.5017
MIA_L0208/frame02164.bmp 45.9219 70.0759 -5.2927
MIA_L0208/frame02168.bmp 60.8825 67.5753 -8.6400
MIA_L0208/frame02169.bmp 60.8114 67.9371 -3.1818
MIA_L0208/frame02170.bmp 61.4079 68.7485 3.9798
MIA_L0208/frame02171.bmp 64.3566 66.9604 -4.3852
MIA_L0208/frame02172.bmp 59.6688 68.2812 2.2945
MIA_L0208/frame02173.bmp 60.7930 69.2500 6.3028
MIA_L0208/frame02174.bmp 59.3914 68.2681 -1.4641
MIA_L0208/frame02175.bmp 60.6127 68.0855 -1.4778
MIA_L0208/frame02179.bmp 44.9145 69.5598 2.6246
MIA_L0208/frame02180.bmp 42.2271 69.8462 -2.0819
MIA_L0208/frame02181.bmp 44.5433 69.7653 -0.6782
MIA_L0208/frame02182.bmp 45.3975 69.7280 -3.2930
MIA_L0208/frame02183.bmp 46.3581 69.3035 2.9851
MIA_L0208/frame02184.bmp 43.4816 69.4799 0.2972
MIA_L0208/frame02185.bmp 42.6427 69.6359 -2.2339
MIA_L0208/frame02186.bmp 45.1676 69.3996 -1.8998
MIA_L0208/frame02190.bmp 42.0000 57.0000 -0.0000
MIA_L0208/frame02191.bmp 60.8203 68.4805 1.2094
MIA_L0208/frame02192.bmp 62.6431 68.3980 -0.1801
MIA_L0208/frame02193.bmp 60.0150 67.9444 -3.8245
MIA_L0208/frame02194.bmp 59.6641 67.6488 0.1420
MIA_L0208/frame02195.bmp 60.2644 68.0235 -1.6627
MIA_L0208/frame02196.bmp 62.7807 67.3886 -4.7172
MIA_L0208/frame02197.bmp 59.6172 67.3849 -3.8904
MIA_L0208/frame02199.bmp 95.5000 124.0000 -0.0000
MIA_L0208/frame02200.bmp 95.5000 124.0000 -0.0000
MIA_L0208/frame02201.bmp 42.8927 69.3612 6.8306
MIA_L0208/frame02202.bmp 44.7275 70.0419 0.6310
MIA_L0208/frame02203.bmp 41.1719 70.4338 -6.4171
MIA_L0208/frame02204.bmp 45.3333 69.3184 3.5039
MIA_L0208/frame02205.bmp 45.8977 69.7523 -0.1920
MIA_L0208/frame02206.bmp 45.2327 69.4898 0.0389
MIA_L0208/frame02207.bmp 44.2371 69.5223 1.9073
MIA_L0208/frame02208.bmp 46.5338 69.4183 -0.7673
MIA_L0208/frame02209.bmp 44.8321 69.5639 1.2516
MIA_L0208/frame02212.bmp 38.0000 112.0000 -90.0000
MIA_L0208/frame02213.bmp 61.4160 68.1492 -3.8042
MIA_L0208/frame02214.bmp 59.6349 68.2801 -11.7781
MIA_L0208/frame02215.bmp 61.8516 67.9908 1.7832
MIA_L0208/frame02216.bmp 61.3846 68.0087 -1.7182
MIA_L0208/frame02217.bmp 62.2627 67.7136 -3.8419
MIA_L0208/frame02218.bmp 59.2321 68.3586 0.6633
MIA_L0208/frame02219.bmp 61.6437 67.7284 -5.0096
MIA_L0208/frame02220.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02222.bmp 63.5000 124.0000 -0.0000
MIA_L0208/frame02223.bmp 63.5000 124.0000 -0.0000
MIA_L0208/frame02224.bmp 44.1500 71.1712 -3.0454
MIA_L0208/frame02225.bmp 40.3762 71.2822 -6.1756
MIA_L0208/frame02226.bmp 44.0266 69.8712 -0.6414
MIA_L0208/frame02227.bmp 44.7108 69.3775 5.0799
MIA_L0208/frame02228.bmp 43.5911 69.9665 -1.8179
MIA_L0208/frame02229.bmp 44.3597 70.0375 -0.6815
MIA_L0208/frame02230.bmp 44.5789 69.4398 0.1436
MIA_L0208/frame02231.bmp 44.5324 69.9313 -0.1779
MIA_L0208/frame02232.bmp 42.8791 69.5907 0.1383
MIA_L0208/frame02234.bmp 95.5000 124.0000 -0.0000
MIA_L0208/frame02235.bmp 56.1875 67.1619 -53.3481
MIA_L0208/frame02236.bmp 60.8996 67.4189 -9.3530
MIA_L0208/frame02237.bmp 60.7763 68.2895 -7.2267
MIA_L0208/frame02238.bmp 61.0809 68.2812 0.3806
MIA_L0208/frame02239.bmp 59.5423 68.5299 -1.1641
MIA_L0208/frame02240.bmp 60.2835 68.4770 -2.8682
MIA_L0208/frame02241.bmp 61.3604 67.9396 -7.4786
MIA_L0208/frame02242.bmp 59.7895 68.0331 -0.5311
MIA_L0208/frame02243.bmp 19.4000 61.6000 45.0000
MIA_L0208/frame02244.bmp 61.8981 68.0141 -4.8534
MIA_L0208/frame02247.bmp 4.1750 75.6250 -10.4027
MIA_L0208/frame02248.bmp 45.7483 69.9025 1.7165
MIA_L0208/frame02249.bmp 42.8623 70.1740 0.9430
MIA_L0208/frame02250.bmp 44.1154 69.9372 5.7191
MIA_L0208/frame02251.bmp 43.2927 70.0657 -0.9186
MIA_L0208/frame02252.bmp 41.7176 69.9787 0.5688
MIA_L0208/frame02253.bmp 43.9100 70.0295 1.0528
MIA_L0208/frame02254.bmp 44.4327 70.3567 -2.9749
MIA_L0208/frame02255.bmp 9.0800 47.2800 -10.3126
MIA_L0208/frame02256.bmp 44.7093 69.9481 1.3182
MIA_L0208/frame02257.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02259.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02260.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02261.bmp 61.6437 67.7912 -5.6298
MIA_L0208/frame02262.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02263.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02264.bmp 61.6606 68.4165 -4.3687
MIA_L0208/frame02265.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02266.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02267.bmp 62.9564 67.6074 -7.7127
MIA_L0208/frame02268.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02269.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02271.bmp 46.4430 70.2513 7.2292
MIA_L0208/frame02272.bmp 44.4354 70.7593 -8.1088
MIA_L0208/frame02273.bmp 44.2189 70.3798 -2.8861
MIA_L0208/frame02274.bmp 43.0976 70.4070 -2.0463
MIA_L0208/frame02275.bmp 44.6550 69.6838 7.1487
MIA_L0208/frame02276.bmp 44.9455 70.4687 2.6479
MIA_L0208/frame02277.bmp 42.8158 70.7212 -2.1573
MIA_L0208/frame02278.bmp 44.8343 70.0659 4.1106
MIA_L0208/frame02279.bmp 44.5357 70.2758 3.1192
MIA_L0208/frame02280.bmp 46.4575 70.5724 -1.6734
MIA_L0208/frame02283.bmp 56.1229 67.7039 72.1136
MIA_L0208/frame02284.bmp 61.5816 69.4408 -5.6076
MIA_L0208/frame02285.bmp 60.5180 68.3737 -1.9802
MIA_L0208/frame02286.bmp 61.0421 69.1169 0.0766
MIA_L0208/frame02287.bmp 62.5764 68.4710 -4.5367
MIA_L0208/frame02288.bmp 61.9754 68.3070 -5.0520
MIA_L0208/frame02289.bmp 60.2021 68.6500 -3.3576
MIA_L0208/frame02290.bmp 61.0564 68.4691 -6.5580
MIA_L0208/frame02291.bmp 59.0640 69.0706 1.7705
MIA_L0208/frame02292.bmp 61.9144 68.3244 -4.1009
MIA_L0208/frame02295.bmp 49.5518 69.9177 6.4912
MIA_L0208/frame02296.bmp 44.2918 70.3300 -4.4269
MIA_L0208/frame02297.bmp 25.0000 76.0000 -0.0000
MIA_L0208/frame02298.bmp 43.6576 70.3319 -0.2206
MIA_L0208/frame02299.bmp 12.0000 72.7600 -30.7696
MIA_L0208/frame02300.bmp 44.1359 69.8757 1.5795
MIA_L0208/frame02301.bmp 43.4534 70.1353 -0.2145
MIA_L0208/frame02302.bmp 44.7271 70.2171 0.4729
MIA_L0208/frame02303.bmp 46.0503 69.7368 2.5527
MIA_L0208/frame02304.bmp 27.0000 74.0000 -0.0000
MIA_L0208/frame02305.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02307.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02308.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02309.bmp 62.6564 68.2065 -6.1578
MIA_L0208/frame02310.bmp 61.2342 68.9349 -1.5530
MIA_L0208/frame02311.bmp 61.9722 68.5519 -3.0682
MIA_L0208/frame02312.bmp 60.1891 68.6439 -4.8689
MIA_L0208/frame02313.bmp 61.6168 68.3157 -9.0271
MIA_L0208/frame02314.bmp 61.1709 68.3982 -5.0297
MIA_L0208/frame02315.bmp 59.9284 68.5292 0.1920
MIA_L0208/frame02316.bmp 60.4596 68.3162 -4.2069
MIA_L0208/frame02317.bmp 95.5000 124.0000 -0.0000
MIA_L0208/frame02319.bmp 95.5000 124.0000 -0.0000
MIA_L0208/frame02320.bmp 44.6600 70.3000 -0.1457
MIA_L0208/frame02321.bmp 44.5768 70.4167 -3.0124
MIA_L0208/frame02322.bmp 41.9963 71.4720 -7.5354
MIA_L0208/frame02323.bmp 43.1458 70.3983 2.2306
MIA_L0208/frame02324.bmp 43.5094 70.4023 -1.3191
MIA_L0208/frame02325.bmp 44.1210 71.2421 -8.1730
MIA_L0208/frame02326.bmp 46.6658 70.4307 5.8641
MIA_L0208/frame02327.bmp 42.5632 70.4890 -0.4399
MIA_L0208/frame02328.bmp 22.1818 37.5909 59.2366
MIA_L0208/frame02329.bmp 95.5000 124.0000 -0.0000
MIA_L0208/frame02332.bmp 59.4449 68.7445 -6.0915
MIA_L0208/frame02333.bmp 62.8243 68.5940 -1.5568
MIA_L0208/frame02334.bmp 61.8053 68.5293 -3.5223
MIA_L0208/frame02335.bmp 61.2697 68.8035 -4.0383
MIA_L0208/frame02336.bmp 61.7167 68.6685 -3.3989
MIA_L0208/frame02337.bmp 61.2467 68.3183 -4.9253
MIA_L0208/frame02338.bmp 58.5471 68.6076 -2.1643
MIA_L0208/frame02339.bmp 61.6954 68.9468 -3.3954
MIA_L0208/frame02340.bmp 61.3169 68.8680 -4.3521
MIA_L0208/frame02341.bmp 60.4560 68.4820 -5.8957
MIA_L0208/frame02342.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02343.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02344.bmp 24.1944 67.9444 12.6886
MIA_L0208/frame02345.bmp 44.1319 71.6214 -7.7680
MIA_L0208/frame02346.bmp 44.1020 70.6640 -6.9037
MIA_L0208/frame02347.bmp 42.6224 70.7293 -4.2035
MIA_L0208/frame02348.bmp 45.1914 70.3707 -2.0851
MIA_L0208/frame02349.bmp 43.9439 70.3948 0.8808
MIA_L0208/frame02350.bmp 45.3438 69.8812 7.3068
MIA_L0208/frame02351.bmp 44.0797 70.4620 -0.6939
MIA_L0208/frame02352.bmp 43.4247 70.0907 4.0152
MIA_L0208/frame02353.bmp 46.4580 70.1837 1.9305
MIA_L0208/frame02355.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02356.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02357.bmp 63.6192 67.3979 -15.9788
MIA_L0208/frame02358.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02359.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02360.bmp 60.4547 69.1870 -3.0933
MIA_L0208/frame02361.bmp 60.6818 68.2927 -7.4242
MIA_L0208/frame02362.bmp 60.7744 68.5449 -6.5569
MIA_L0208/frame02363.bmp 62.3322 68.4406 -4.8687
MIA_L0208/frame02364.bmp 61.5045 68.6148 -5.0849
MIA_L0208/frame02365.bmp 62.5876 69.0938 -5.6667
MIA_L0208/frame02366.bmp 61.0379 68.6534 -5.8837
MIA_L0208/frame02367.bmp 63.5000 124.0000 -0.0000
MIA_L0208/frame02368.bmp 63.5000 124.0000 -0.0000
MIA_L0208/frame02369.bmp 46.6817 70.0852 12.5427
MIA_L0208/frame02370.bmp 45.6157 70.9468 -2.7987
MIA_L0208/frame02371.bmp 44.1628 70.5201 -1.0567
MIA_L0208/frame02372.bmp 44.8082 70.1293 0.8844
MIA_L0208/frame02373.bmp 41.7743 70.1321 -2.7331
MIA_L0208/frame02374.bmp 42.0104 70.2957 -0.0144
MIA_L0208/frame02375.bmp 43.0836 70.6561 -0.3357
MIA_L0208/frame02376.bmp 45.2265 70.0964 4.2845
MIA_L0208/frame02377.bmp 42.3135 70.4787 -0.3254
MIA_L0208/frame02378.bmp 44.6414 70.7694 -3.2041
MIA_L0208/frame02382.bmp 62.3936 69.1771 -6.1880
MIA_L0208/frame02383.bmp 61.3209 69.7303 -1.1393
MIA_L0208/frame02384.bmp 61.6406 69.1615 -1.2093
MIA_L0208/frame02385.bmp 63.3203 69.0045 -3.9435
MIA_L0208/frame02386.bmp 58.8913 69.0587 -8.0361
MIA_L0208/frame02387.bmp 62.0859 69.0052 -4.4409
MIA_L0208/frame02388.bmp 59.1579 69.0202 -1.6339
MIA_L0208/frame02389.bmp 58.8779 68.3721 -11.9149
MIA_L0208/frame02390.bmp 60.9133 68.0967 -5.9055
MIA_L0208/frame02394.bmp 45.4000 69.7818 10.2484
MIA_L0208/frame02395.bmp 44.0111 70.9688 -0.8276
MIA_L0208/frame02396.bmp 42.7118 69.9516 -0.4780
MIA_L0208/frame02397.bmp 42.0861 70.9451 -3.4191
MIA_L0208/frame02398.bmp 44.0325 69.7114 0.9912
MIA_L0208/frame02399.bmp 44.1956 70.9032 -1.0951
MIA_L0208/frame02400.bmp 43.4349 71.7394 -7.1465
MIA_L0208/frame02401.bmp 44.0686 70.8163 -2.3693
MIA_L0208/frame02402.bmp 41.5778 70.3096 -0.1133
MIA_L0208/frame02403.bmp 42.6978 70.3022 -0.9814
MIA_L0208/frame02404.bmp 63.5000 124.0000 -0.0000
MIA_L0208/frame02406.bmp 63.5000 124.0000 -0.0000
MIA_L0208/frame02407.bmp 61.4025 69.1396 -8.3162
MIA_L0208/frame02408.bmp 62.8882 69.4361 -0.1831
MIA_L0208/frame02409.bmp 62.2154 68.5587 -2.0207
MIA_L0208/frame02410.bmp 62.0997 68.3007 -6.5879
MIA_L0208/frame02411.bmp 67.6038 66.9003 -10.5623
MIA_L0208/frame02412.bmp 59.5213 69.1783 -6.5054
MIA_L0208/frame02413.bmp 61.0189 68.5729 -4.8777
MIA_L0208/frame02414.bmp 60.3595 69.4479 -1.3683
MIA_L0208/frame02415.bmp 60.3228 68.3031 -3.4730
MIA_L0208/frame02416.bmp 61.8701 68.1316 -4.5889
MIA_L0208/frame02418.bmp 63.5000 124.0000 -0.0000
MIA_L0208/frame02419.bmp 45.6923 69.8718 8.6631
MIA_L0208/frame02420.bmp 40.6254 70.3302 1.1834
MIA_L0208/frame02421.bmp 44.1909 71.3955 -5.4988
MIA_L0208/frame02422.bmp 45.8907 70.3302 2.5542
MIA_L0208/frame02423.bmp 42.7611 70.1021 1.4041
MIA_L0208/frame02424.bmp 41.8680 70.6159 -3.3106
MIA_L0208/frame02425.bmp 47.1769 71.0197 -0.0893
MIA_L0208/frame02426.bmp 43.1506 69.9405 4.9305
MIA_L0208/frame02427.bmp 46.0571 70.3690 9.1256
MIA_L0208/frame02428.bmp 43.0410 70.9216 -5.2811
MIA_L0208/frame02432.bmp 58.5644 69.3958 -2.0126
MIA_L0208/frame02433.bmp 61.7350 69.1103 -3.2771
MIA_L0208/frame02434.bmp 60.6640 68.7597 -5.3430
MIA_L0208/frame02435.bmp 60.5426 69.3204 -1.5809
MIA_L0208/frame02436.bmp 61.6610 69.0937 -0.8102
MIA_L0208/frame02437.bmp 60.3333 69.6076 -6.2475
MIA_L0208/frame02438.bmp 60.0644 69.3470 -3.5108
MIA_L0208/frame02439.bmp 59.7730 68.4916 -7.7089
MIA_L0208/frame02440.bmp 60.8111 68.6381 -5.3569
MIA_L0208/frame02441.bmp 58.7235 68.8961 -6.4292
MIA_L0208/frame02445.bmp 41.8004 71.3789 -3.7062
MIA_L0208/frame02446.bmp 43.9577 70.8753 -0.6964
MIA_L0208/frame02447.bmp 44.3941 71.1644 -3.6343
MIA_L0208/frame02448.bmp 43.1426 70.6813 -7.7420
MIA_L0208/frame02449.bmp 44.3765 70.6903 -0.0624
MIA_L0208/frame02450.bmp 46.1604 70.2494 -3.5616
MIA_L0208/frame02451.bmp 41.2611 70.7594 -1.3026
MIA_L0208/frame02452.bmp 43.0689 70.2548 1.1553
MIA_L0208/frame02453.bmp 46.1734 70.9617 7.4661
MIA_L0208/frame02454.bmp 45.9223 70.1681 7.1623
MIA_L0208/frame02455.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02457.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02458.bmp 31.5000 124.0000 -0.0000
MIA_L0208/frame02459.bmp 62.4975 69.0610 -5.9113
MIA_L0208/frame02460.bmp 59.8563 69.7771 -1.2092
MIA_L0208/frame02461.bmp 61.5712 68.5903 -7.4076
MIA_L0208/frame02462.bmp 41.5161 49.9032 58.9120
MIA_L0208/frame02463.bmp 61.4435 68.6922 -5.6030
MIA_L0208/frame02464.bmp 62.5980 68.7442 -6.5487
MIA_L0208/frame02465.bmp 59.7157 69.0193 -4.1476
MIA_L0208/frame02466.bmp 60.4501 68.9637 -1.8050
MIA_L0208/frame02467.bmp 58.7445 69.3481 -1.0055
MIA_L0208/frame02469.bmp 95.5000 124.0000 -0.0000
MIA_L0208/frame02470.bmp 46.0221 70.8529 2.8961
MIA_L0208/frame02471.bmp 42.3681 70.5293 3.8275
MIA_L0208/frame02472.bmp 41.9284 71.1216 -1.7367
MIA_L0208/frame02473.bmp 42.3522 71.7480 -5.2252
MIA_L0208/frame02474.bmp 43.9167 70.7846 2.6728
MIA_L0208/frame02475.bmp 41.1646 71.0728 0.7614
MIA_L0208/frame02476.bmp 42.4456 71.0351 1.9125
MIA_L0208/frame02477.bmp 43.1605 70.7712 2.4391
MIA_L0208/frame02478.bmp 42.1529 70.8137 2.9747
MIA_L0208/frame02479.bmp 41.3285 70.6667 3.0310
MIA_L0208/frame02483.bmp 59.3888 68.6253 -7.1566
MIA_L0208/frame02484.bmp 59.4283 68.9584 -9.1331
MIA_L0208/frame02485.bmp 60.2095 69.5353 -3.5379
MIA_L0208/frame02486.bmp 62.4807 68.7653 -6.7533
MIA_L0208/frame02487.bmp 59.2931 68.3581 -14.9641
